ID,label
21959,0
21961,0
21963,1
21964,0
21970,1
21971,1
21972,0
21973,0
21974,1
21976,0
21978,0
21979,1
21982,0
21983,0
21984,0
21986,0
21987,0
21988,0
21994,0
21995,1
21998,1
22000,0
22005,0
22006,0
22007,0
22008,1
22009,1
22012,0
22013,0
22015,0
22016,0
22017,0
22020,0
22023,0
22024,0
22025,1
22027,0
22028,0
22029,0
22030,0
22033,0
22034,0
22037,1
22038,0
22039,1
22041,0
22042,0
22044,0
22047,0
22048,1
22049,1
22052,0
22054,0
22056,1
22057,0
22059,0
22061,0
22064,0
22066,0
22068,0
22069,0
22071,1
22074,0
22075,0
22076,0
22077,0
22079,1
22083,0
22088,0
22089,1
22090,0
22092,0
22094,1
22095,0
22096,0
22097,0
22098,0
22100,0
22103,1
22104,0
22105,1
22106,1
22107,0
22108,0
22111,0
22112,0
22113,0
22114,0
22115,0
22116,1
22117,0
22118,0
22119,1
22121,0
22122,1
22124,0
22125,0
22126,1
22128,0
22129,1
22130,0
22131,0
22132,0
22133,0
22134,0
22135,0
22138,0
22142,0
22143,0
22145,0
22148,1
22150,0
22153,0
22154,0
22155,0
22156,1
22157,0
22162,0
22165,1
22166,0
22168,1
22174,0
22175,0
22176,0
22179,0
22181,0
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22189,0
22190,0
22191,0
22192,0
22194,0
22196,0
22197,0
22198,0
22199,0
22200,1
22202,0
22203,0
22204,0
22205,0
22206,0
22210,0
22211,0
22212,0
22214,0
22216,0
22218,0
22219,0
22221,0
22223,1
22225,0
22228,0
22231,0
22232,0
22233,0
22234,0
22236,0
22241,0
22242,0
22243,0
22244,1
22245,0
22247,0
22249,0
22250,0
22252,0
22255,1
22256,0
22260,0
22261,0
22263,1
22266,0
22268,0
22269,0
22270,0
22274,0
22275,0
22276,1
22277,0
22278,0
22279,0
22280,0
22281,0
22282,0
22285,0
22287,0
22288,0
22289,0
22291,0
22292,0
22293,0
22295,0
22298,1
22300,0
22301,0
22302,0
22304,0
22306,1
22308,0
22309,0
22310,0
22312,0
22315,0
22319,0
22320,0
22322,0
22326,0
22327,0
22328,1
22329,1
22331,0
22333,0
22334,0
22335,0
22336,0
22337,0
22338,1
22342,0
22345,0
22346,0
22349,0
22350,0
22353,0
22354,0
22355,0
22356,0
22357,0
22360,0
22362,0
22367,0
22368,0
22369,1
22371,0
22372,0
22373,0
22374,0
22375,0
22376,0
22377,0
22382,0
22383,0
22384,0
22387,1
22390,0
22391,0
22393,0
22394,0
22396,0
22397,0
22398,1
22400,0
22402,0
22404,0
22405,0
22406,0
22409,0
22410,0
22411,0
22412,0
22413,0
22414,0
22416,1
22418,0
22419,1
22420,1
22421,1
22422,0
22424,0
22426,0
22427,1
22430,0
22431,0
22432,0
22434,0
22436,0
22437,1
22438,0
22442,0
22446,0
22447,0
22448,0
22450,0
22451,0
22455,0
22456,0
22457,0
22460,0
22461,0
22462,1
22463,1
22464,0
22465,0
22469,1
22470,1
22471,0
22472,1
22473,0
22475,1
22476,0
22477,0
22478,0
22479,1
22480,0
22483,1
22484,0
22488,0
22489,1
22490,0
22492,0
22494,0
22495,0
22497,0
22498,1
22499,0
22501,0
22502,0
22503,0
22505,0
22506,0
22507,1
22508,1
22509,0
22510,0
22514,0
22517,0
22519,0
22520,0
22521,0
22522,0
22523,0
22524,1
22526,0
22527,0
22528,0
22530,0
22533,0
22534,0
22535,0
22536,0
22540,0
22544,0
22545,1
22546,1
22547,0
22549,0
22551,0
22552,0
22553,0
22554,0
22558,0
22559,0
22564,0
22565,0
22566,0
22567,0
22575,0
22577,0
22580,1
22581,0
22582,0
22584,0
22592,0
22593,0
22594,0
22595,0
22599,0
22600,0
22601,0
22602,0
22603,0
22604,0
22605,0
22607,0
22608,0
22609,0
22612,0
22613,0
22614,0
22615,0
22616,0
22617,0
22618,0
22619,1
22620,0
22624,0
22625,1
22626,0
22629,0
22632,0
22633,0
22635,0
22637,0
22639,0
22640,1
22643,0
22644,0
22645,0
22646,0
22647,1
22649,0
22650,0
22654,0
22655,0
22656,1
22657,0
22658,0
22659,0
22660,0
22661,0
22662,0
22663,0
22666,0
22667,0
22670,1
22671,0
22673,0
22674,1
22676,0
22678,0
22681,0
22682,0
22683,1
22684,0
22687,0
22688,0
22690,0
22691,1
22693,0
22694,0
22695,1
22698,1
22700,0
22701,0
22702,0
22703,0
22705,0
22706,0
22707,0
22708,0
22709,1
22712,0
22716,0
22717,0
22719,0
22721,0
22722,0
22725,1
22727,1
22728,0
22730,0
22732,0
22733,0
22734,0
22735,0
22736,0
22737,0
22739,0
22740,0
22741,0
22742,0
22743,0
22746,1
22747,0
22748,0
22749,0
22753,0
22754,0
22756,0
22757,0
22758,0
22760,0
22762,1
22763,0
22764,0
22765,0
22771,0
22773,0
22774,0
22775,0
22776,0
22777,0
22779,0
22780,0
22781,0
22784,0
22786,1
22787,0
22788,0
22791,0
22796,0
22797,0
22801,0
22803,0
22804,0
22805,0
22806,0
22807,0
22808,0
22809,0
22810,0
22811,0
22812,0
22813,0
22817,1
22818,1
22819,0
22820,0
22821,0
22822,0
22823,0
22824,0
22825,0
22826,0
22827,0
22828,1
22829,0
22830,0
22831,0
22834,0
22835,0
22838,0
22839,0
22840,0
22841,0
22842,0
22844,0
22847,1
22849,1
22850,0
22851,0
22853,0
22854,1
22858,0
22860,0
22861,0
22862,0
22863,1
22868,0
22871,1
22872,0
22873,0
22876,0
22877,0
22878,0
22880,0
22881,0
22882,0
22885,0
22886,0
22890,0
22892,0
22893,0
22894,0
22896,0
22897,0
22898,0
22899,0
22901,0
22902,0
22903,0
22906,0
22909,0
22910,0
22911,0
22912,0
22913,0
22914,1
22915,0
22916,0
22918,0
22922,0
22924,0
22926,0
22928,0
22929,0
22932,1
22933,0
22934,0
22936,0
22937,0
22938,0
22939,0
22940,0
22941,1
22943,0
22945,0
22946,0
22948,0
22949,0
22950,0
22954,0
22955,0
22957,0
22958,1
22959,0
22960,0
22961,0
22964,1
22965,0
22966,1
22969,0
22970,0
22973,0
22974,0
22975,0
22977,0
22978,0
22979,0
22981,0
22983,0
22985,0
22989,0
22990,0
22991,0
22992,0
22995,0
22996,1
22998,0
22999,0
23000,1
23001,0
23002,0
23004,0
23007,0
23009,0
23010,1
23011,0
23012,1
23013,1
23015,0
23016,1
23017,0
23018,0
23021,0
23022,1
23023,0
23025,0
23026,0
23027,0
23029,0
23031,0
23032,0
23033,1
23035,0
23036,1
23045,0
23046,0
23047,0
23048,0
23051,0
23053,0
23055,0
23057,0
23058,1
23060,0
23061,0
23062,1
23064,0
23068,1
23069,0
23070,0
23071,1
23073,0
23076,0
23077,0
23078,0
23079,0
23080,0
23081,1
23084,1
23085,0
23086,1
23087,0
23090,0
23091,0
23092,1
23094,0
23095,0
23096,0
23097,0
23098,1
23099,0
23100,0
23101,0
23104,0
23105,0
23107,0
23108,0
23109,0
23111,1
23115,0
23116,0
23117,0
23118,0
23125,0
23126,0
23127,0
23129,0
23131,0
23132,0
23133,1
23136,0
23140,0
23143,0
23144,0
23148,0
23149,0
23151,0
23152,0
23155,0
23160,0
23161,0
23166,0
23167,0
23168,0
23169,0
23170,0
23172,0
23174,0
23175,0
23176,0
23178,0
23180,0
23181,0
23182,0
23184,0
23188,0
23190,0
23192,0
23195,1
23196,0
23198,0
23199,0
23200,0
23201,1
23204,0
23205,1
23206,1
23208,0
23209,0
23211,1
23212,0
23213,0
23214,0
23215,1
23216,0
23217,0
23222,0
23224,1
23226,0
23228,0
23229,0
23231,0
23232,1
23233,0
23235,1
23236,1
23237,0
23239,0
23243,0
23244,0
23246,0
23249,1
23254,0
23255,0
23256,1
23257,0
23259,1
23263,0
23264,1
23267,0
23268,1
23270,0
23272,1
23273,0
23274,0
23275,0
23278,0
23279,0
23282,0
23283,0
23284,0
23285,0
23287,0
23288,0
23294,0
23297,0
23298,0
23299,0
23301,0
23302,1
23303,0
23305,1
23307,0
23308,0
23312,0
23314,0
23316,0
23318,0
23319,0
23320,0
23321,1
23322,0
23325,0
23326,0
23327,0
23328,0
23331,0
23332,0
23333,0
23334,0
23336,0
23338,0
23339,0
23341,1
23342,0
23344,1
23345,0
23347,0
23348,0
23350,1
23351,0
23352,0
23354,0
23356,0
23359,0
23360,0
23361,0
23362,0
23364,0
23365,0
23366,0
23368,0
23370,1
23371,1
23373,1
23374,0
23377,0
23378,0
23379,1
23380,1
23382,1
23383,0
23385,0
23386,0
23388,0
23391,0
23394,1
23395,0
23396,0
23397,1
23399,0
23400,0
23403,0
23405,0
23407,0
23408,0
23409,1
23410,0
23411,0
23413,0
23416,1
23419,0
23420,0
23421,0
23428,0
23429,0
23430,0
23431,0
23436,0
23437,0
23438,0
23439,0
23440,0
23441,1
23442,0
23443,0
23447,0
23450,0
23451,0
23452,0
23456,1
23457,0
23458,1
23459,0
23460,0
23461,0
23463,0
23464,0
23466,1
23468,0
23469,0
23470,0
23472,0
23473,0
23474,1
23475,0
23476,0
23477,0
23480,0
23481,1
23483,0
23485,0
23495,0
23497,0
23498,0
23499,0
23500,0
23501,0
23503,0
23504,0
23505,0
23506,1
23507,0
23508,0
23509,1
23510,0
23511,0
23514,0
23519,0
23521,0
23523,0
23524,0
23526,0
23527,1
23528,0
23529,0
23533,0
23534,1
23539,0
23540,0
23541,0
23543,1
23546,0
23547,0
23548,0
23549,0
23551,0
23552,0
23555,0
23557,0
23558,0
23561,1
23562,0
23564,0
23565,1
23566,1
23569,1
23572,0
23574,0
23576,0
23578,1
23579,0
23580,1
23582,0
23583,0
23585,0
23589,0
23591,0
23592,0
23594,0
23595,0
23598,0
23599,0
23602,1
23603,1
23604,0
23605,0
23607,0
23609,0
23610,0
23612,0
23613,0
23619,0
23620,0
23621,0
23622,0
23626,0
23630,0
23631,0
23632,0
23635,0
23636,0
23637,0
23638,0
23639,0
23642,0
23644,0
23647,0
23650,0
23651,0
23652,0
23653,0
23654,0
23655,0
23657,0
23658,0
23661,0
23663,0
23664,0
23666,0
23668,0
23670,1
23672,0
23673,0
23675,0
23677,0
23679,0
23680,1
23681,1
23684,0
23688,0
23691,0
23692,0
23693,0
23694,0
23695,0
23698,0
23699,0
23700,0
23702,0
23704,0
23705,0
23708,0
23709,0
23711,0
23714,1
23715,0
23716,0
23717,1
23718,0
23719,0
23722,0
23723,0
23724,0
23725,0
23726,1
23727,1
23728,0
23729,0
23730,0
23731,0
23733,0
23734,0
23736,1
23743,1
23744,1
23752,0
23753,0
23754,1
23755,0
23760,0
23763,0
23764,0
23765,0
23766,1
23767,0
23770,0
23771,1
23775,0
23776,0
23778,0
23779,0
23780,0
23782,0
23784,0
23785,0
23786,0
23787,0
23789,1
23790,0
23791,0
23792,0
23793,0
23795,1
23796,0
23800,0
23801,1
23802,0
23803,0
23804,0
23805,0
23807,1
23809,0
23811,1
23812,0
23813,1
23817,0
23819,0
23820,0
23821,1
23822,0
23823,0
23824,0
23826,0
23827,1
23829,0
23831,1
23832,0
23833,0
23835,0
23837,1
23838,1
23839,1
23843,0
23844,0
23845,0
23846,0
23847,0
23850,0
23851,0
23852,0
23853,0
23855,0
23858,0
23860,0
23862,0
23863,1
23864,0
23865,0
23866,0
23867,0
23868,0
23870,0
23872,0
23873,0
23874,0
23876,0
23878,0
23879,0
23881,0
23882,0
23883,0
23884,0
23889,0
23893,0
23895,0
23896,0
23897,0
23898,1
23900,1
23901,0
23902,0
23903,1
23905,0
23907,0
23909,0
23910,0
23911,0
23912,0
23914,0
23915,0
23917,0
23919,0
23920,1
23921,0
23922,1
23924,0
23925,0
23926,1
23928,0
23929,0
23930,0
23932,0
23933,0
23935,0
23936,0
23937,0
23938,0
23940,0
23942,0
23943,0
23944,0
23947,0
23949,0
23950,0
23951,1
23952,0
23954,0
23957,0
23958,0
23959,0
23961,0
23962,0
23963,0
23967,0
23968,0
23969,0
23970,1
23971,1
23973,0
23977,1
23979,0
23980,1
23986,0
23987,1
23989,0
23990,0
23991,0
23992,0
23993,1
23997,0
24000,0
24003,0
24005,0
24006,1
24007,0
24008,0
24009,0
24010,0
24011,0
24013,0
24015,0
24016,0
24017,0
24019,0
24021,1
24022,0
24023,0
24025,0
24026,0
24028,0
24029,0
24031,0
24032,0
24033,0
24042,0
24043,0
24044,0
24045,0
24046,0
24047,1
24048,0
24050,0
24051,0
24053,0
24055,0
24056,0
24058,0
24062,1
24063,0
24064,0
24065,0
24067,0
24068,0
24072,0
24074,0
24075,0
24076,0
24079,0
24082,1
24083,0
24085,0
24087,0
24089,0
24091,0
24095,0
24096,0
24098,0
24099,0
24100,0
24101,1
24103,0
24104,0
24105,0
24106,0
24107,0
24108,0
24109,0
24110,0
24111,0
24112,0
24113,0
24115,0
24117,1
24118,0
24119,0
24122,0
24124,0
24126,1
24127,0
24129,0
24130,0
24134,0
24136,0
24138,0
24141,0
24144,0
24149,0
24150,0
24151,0
24152,0
24153,0
24154,1
24155,1
24160,1
24161,1
24163,0
24164,1
24167,0
24168,1
24169,1
24172,0
24174,0
24176,0
24179,1
24180,0
24182,0
24183,1
24185,0
24187,0
24188,1
24190,0
24193,0
24194,0
24195,1
24196,1
24198,1
24199,0
24200,0
24201,0
24202,0
24204,0
24205,0
24206,0
24208,0
24209,0
24210,0
24212,0
24213,0
24216,0
24219,0
24221,0
24223,0
24224,1
24226,0
24228,0
24230,1
24232,0
24234,0
24240,0
24244,0
24247,0
24248,0
24250,0
24251,0
24253,0
24254,1
24255,0
24256,0
24259,1
24261,1
24263,1
24264,0
24266,0
24268,0
24269,0
24271,0
24272,0
24273,0
24275,0
24276,0
24277,0
24278,0
24279,0
24281,0
24286,0
24287,0
24289,0
24290,0
24291,0
24294,0
24295,0
24296,0
24297,0
24298,0
24300,0
24301,0
24304,1
24305,0
24306,0
24307,1
24308,0
24309,0
24310,0
24311,0
24313,0
24315,1
24316,0
24317,0
24318,0
24319,1
24321,0
24324,0
24325,0
24328,1
24329,0
24330,1
24331,0
24333,0
24335,0
24337,0
24338,0
24339,1
24342,0
24344,0
24345,1
24350,0
24353,0
24354,0
24359,0
24361,0
24363,0
24365,0
24366,0
24368,0
24371,1
24372,0
24373,0
24374,0
24375,1
24376,0
24378,1
24380,0
24382,0
24383,0
24385,0
24386,0
24387,0
24389,0
24391,0
24392,0
24394,0
24396,1
24399,0
24400,0
24403,1
24404,0
24405,1
24407,0
24409,0
24410,0
24412,0
24413,1
24414,0
24417,0
24419,1
24423,0
24428,0
24429,0
24430,0
24433,1
24434,1
24435,0
24436,0
24438,1
24439,0
24442,1
24443,0
24444,0
24445,0
24446,0
24447,0
24448,0
24452,0
24454,0
24455,0
24456,0
24457,1
24459,0
24460,0
24461,0
24462,0
24464,0
24467,0
24468,0
24469,1
24471,0
24472,0
24473,1
24474,0
24475,1
24476,1
24477,0
24478,1
24481,0
24482,1
24483,0
24487,0
24488,1
24491,1
24492,0
24494,0
24495,0
24496,1
24497,1
24499,0
24501,0
24502,0
24503,0
24504,0
24505,0
24509,1
24510,0
24512,0
24514,0
24516,0
24517,0
24518,0
24519,0
24520,1
24523,0
24524,0
24526,0
24527,0
24529,1
24530,0
24534,0
24536,1
24537,0
24540,0
24541,0
24542,0
24543,1
24544,0
24545,0
24546,0
24548,0
24550,0
24551,0
24552,0
24553,0
24554,0
24555,0
24556,0
24558,0
24560,0
24561,1
24562,0
24569,0
24570,0
24571,0
24572,0
24573,0
24574,0
24576,0
24577,0
24578,0
24580,0
24582,0
24585,1
24587,0
24588,0
24589,0
24590,0
24591,1
24592,0
24595,1
24599,0
24602,0
24603,0
24605,1
24606,0
24607,0
24608,1
24612,0
24613,1
24615,0
24616,0
24618,0
24620,0
24622,0
24623,0
24626,0
24628,0
24629,0
24633,0
24634,0
24635,0
24639,0
24640,0
24642,0
24644,0
24646,0
24648,0
24649,0
24651,1
24655,0
24656,0
24657,0
24658,1
24659,0
24660,0
24663,0
24664,0
24665,0
24667,0
24668,0
24669,0
24670,0
24671,0
24672,0
24673,0
24674,0
24676,0
24677,1
24679,0
24680,0
24682,0
24683,0
24684,0
24685,0
24687,0
24688,0
24690,0
24692,0
24693,0
24694,0
24695,0
24697,0
24699,0
24700,0
24702,0
24703,0
24705,0
24706,0
24708,0
24709,0
24711,0
24713,0
24714,0
24716,0
24717,1
24721,0
24722,0
24723,0
24724,0
24725,0
24726,0
24727,1
24728,0
24730,1
24732,1
24733,1
24734,0
24737,0
24739,0
24740,0
24741,0
24742,0
24744,0
24746,0
24747,0
24748,1
24749,1
24750,0
24751,1
24752,1
24754,0
24755,1
24757,0
24758,0
24760,0
24761,0
24764,0
24765,0
24766,0
24767,0
24769,1
24770,1
24771,0
24772,0
24773,0
24774,0
24777,0
24778,0
24780,0
24782,0
24785,0
24786,1
24788,0
24789,0
24790,0
24791,1
24792,0
24793,0
24795,0
24797,0
24801,0
24802,0
24806,0
24807,0
24810,0
24811,0
24814,1
24815,0
24816,1
24817,1
24819,0
24820,0
24821,0
24822,0
24823,0
24824,1
24826,0
24828,0
24829,0
24831,0
24832,0
24834,0
24836,1
24837,0
24838,0
24841,0
24842,0
24843,0
24844,0
24846,0
24847,0
24848,0
24851,1
24855,0
24858,0
24859,0
24860,0
24862,0
24864,0
24866,1
24867,0
24868,0
24869,0
24871,1
24872,0
24873,0
24874,0
24876,0
24877,0
24878,0
24879,0
24880,0
24881,0
24882,0
24886,0
24887,0
24889,1
24892,0
24893,0
24894,0
24897,1
24898,1
24899,0
24901,0
24904,0
24908,0
24910,0
24913,0
24914,0
24916,0
24918,0
24920,0
24922,0
24923,0
24924,0
24925,0
24926,0
24927,1
24932,0
24933,0
24934,1
24935,0
24937,0
24938,0
24940,0
24941,0
24942,0
24946,0
24949,1
24951,0
24952,1
24953,1
24954,0
24955,0
24956,0
24958,0
24960,1
24961,0
24962,0
24963,0
24964,0
24965,1
24969,0
24971,1
24974,0
24976,0
24978,0
24979,0
24982,0
24984,0
24987,0
24988,0
24989,0
24990,0
24992,1
24993,0
24994,0
24995,0
24997,0
24998,1
25001,0
25004,0
25005,0
25006,0
25007,1
25010,0
25013,1
25019,0
25022,1
25024,0
25026,0
25027,0
25029,0
25031,0
25033,0
25034,0
25036,0
25038,0
25040,0
25041,0
25042,0
25043,0
25045,1
25048,0
25050,0
25052,0
25053,0
25054,1
25055,0
25057,0
25060,0
25062,0
25063,0
25064,0
25067,0
25068,0
25069,0
25071,0
25073,0
25074,0
25075,0
25077,0
25078,0
25081,0
25082,0
25083,0
25086,0
25087,1
25091,0
25092,1
25093,1
25096,0
25097,0
25098,0
25099,0
25101,0
25102,0
25103,0
25105,0
25107,0
25109,0
25110,0
25112,0
25113,0
25116,0
25118,1
25119,0
25120,0
25121,0
25123,0
25124,0
25125,0
25126,0
25127,0
25128,0
25129,0
25130,1
25131,0
25132,0
25133,1
25134,0
25138,1
25142,0
25145,0
25146,0
25148,1
25149,0
25150,0
25151,0
25155,1
25157,0
25158,1
25159,0
25161,0
25162,0
25165,0
25166,0
25168,0
25173,0
25175,0
25177,0
25178,0
25179,0
25181,0
25185,0
25189,1
25190,0
25192,0
25193,1
25196,0
25199,0
25200,0
25201,0
25203,0
25206,0
25208,1
25210,0
25211,0
25212,0
25215,0
25219,0
25222,0
25223,0
25224,0
25225,0
25226,0
25227,0
25229,1
25231,0
25232,0
25233,0
25234,0
25235,0
25236,0
25239,0
25244,1
25245,1
25246,0
25247,1
25248,0
25250,0
25252,0
25253,0
25254,0
25255,0
25256,0
25257,0
25258,0
25261,0
25262,0
25263,0
25264,1
25266,0
25267,0
25270,1
25271,0
25272,0
25273,0
25276,0
25277,1
25279,0
25280,0
25281,0
25282,0
25283,0
25284,0
25286,0
25287,0
25288,0
25290,0
25291,1
25292,0
25296,0
25298,0
25301,0
25302,0
25304,0
25305,0
25310,0
25312,0
25314,1
25316,0
25317,0
25319,1
25321,0
25322,0
25323,0
25326,0
25328,0
25329,1
25331,0
25332,1
25334,0
25336,0
25339,0
25340,0
25341,0
25343,0
25344,0
25345,0
25346,0
25348,0
25350,1
25353,0
25355,0
25356,0
25358,1
25360,0
25361,0
25364,0
25366,0
25367,0
25368,1
25371,0
25372,0
25373,1
25374,0
25375,0
25376,0
25377,0
25378,0
25381,0
25382,0
25383,0
25384,0
25385,1
25386,0
25387,0
25388,0
25392,1
25393,0
25394,1
25395,0
25397,0
25398,0
25399,0
25401,0
25402,0
25404,0
25405,0
25406,0
25407,0
25409,1
25410,0
25417,0
25418,0
25419,0
25420,0
25421,1
25427,1
25428,0
25429,0
25431,1
25432,0
25433,0
25434,0
25435,1
25436,0
25438,0
25440,0
25441,0
25445,0
25446,1
25447,0
25450,0
25451,1
25453,0
25455,0
25456,0
25457,1
25458,0
25460,1
25464,0
25467,0
25468,1
25469,0
25470,0
25471,0
25473,0
25475,0
25479,0
25481,1
25483,0
25484,0
25485,1
25486,0
25488,0
25489,0
25490,0
25493,0
25494,0
25496,1
25498,0
25499,1
25501,0
25503,0
25504,0
25505,0
25506,0
25508,0
25509,0
25512,0
25514,0
25515,0
25516,0
25518,0
25520,1
25521,0
25522,0
25523,0
25525,0
25527,0
25528,0
25529,0
25532,0
25533,0
25534,0
25535,0
25537,0
25538,0
25542,0
25543,1
25544,0
25545,0
25547,0
25548,0
25549,1
25552,0
25554,1
25558,0
25560,0
25561,0
25566,0
25567,0
25571,0
25574,1
25575,1
25577,1
25578,1
25582,0
25583,1
25584,0
25586,0
25587,0
25588,0
25589,0
25590,0
25592,0
25598,0
25602,0
25603,0
25604,0
25605,0
25606,0
25608,0
25609,0
25611,0
25612,0
25613,0
25614,0
25616,0
25617,1
25618,0
25619,0
25622,0
25624,0
25625,0
25628,1
25629,0
25630,1
25632,0
25633,1
25637,0
25638,1
25639,1
25640,0
25641,1
25642,0
25643,0
25644,0
25645,0
25647,0
25648,0
25651,0
25652,1
25653,1
25655,0
25656,0
25657,0
25659,0
25662,0
25663,0
25665,0
25666,0
25668,0
25669,0
25670,0
25671,0
25673,0
25674,1
25675,1
25676,1
25677,0
25678,0
25684,0
25686,0
25687,0
25688,0
25690,0
25692,0
25694,1
25696,1
25697,0
25699,0
25701,0
25702,0
25703,0
25704,0
25708,1
25710,0
25711,0
25713,0
25715,1
25716,0
25719,0
25720,0
25721,0
25722,0
25723,0
25724,1
25725,0
25727,1
25728,0
25730,1
25737,0
25738,0
25743,0
25744,0
25745,0
25749,0
25751,0
25752,0
25753,1
25755,0
25756,0
25757,0
25761,0
25762,0
25764,0
25765,0
25766,0
25767,0
25768,0
25769,0
25772,0
25773,0
25775,0
25776,0
25779,0
25780,1
25783,0
25785,0
25787,0
25789,0
25790,0
25791,0
25794,0
25795,0
25796,0
25797,0
25798,1
25800,0
25801,0
25803,0
25805,0
25807,0
25811,0
25813,0
25817,1
25819,0
25820,0
25823,0
25825,0
25826,0
25827,0
25828,0
25829,0
25831,0
25832,0
25834,0
25835,0
25837,0
25840,0
25841,1
25842,0
25843,0
25846,1
25847,0
25848,0
25850,1
25852,0
25854,0
25855,0
25859,0
25862,0
25863,0
25867,0
25870,1
25872,0
25875,0
25876,0
25877,0
25878,0
25879,0
25880,0
25881,0
25884,0
25886,1
25890,0
25892,0
25893,1
25894,0
25896,0
25897,0
25898,0
25899,1
25900,0
25901,0
25902,0
25903,1
25904,0
25905,0
25906,0
25912,1
25913,1
25915,0
25925,0
25927,0
25928,0
25929,0
25931,0
25934,0
25936,0
25939,0
25941,0
25942,0
25943,0
25944,0
25945,0
25946,0
25949,0
25950,0
25951,0
25953,0
25958,0
25960,0
25961,0
25966,0
25967,0
25968,1
25969,0
25971,0
25972,0
25974,0
25979,0
25980,1
25983,0
25985,0
25986,0
25987,0
25990,1
25991,0
25994,0
25995,0
25996,0
25998,0
25999,0
26001,0
26002,0
26005,0
26006,0
26008,0
26010,0
26011,0
26013,0
26015,0
26016,0
26017,0
26019,1
26021,0
26023,0
26024,0
26025,0
26026,0
26030,0
26031,0
26032,0
26033,0
26036,0
26037,0
26039,0
26041,0
26043,1
26044,0
26045,0
26049,1
26050,1
26051,0
26055,0
26056,0
26057,0
26058,0
26059,0
26060,0
26061,0
26062,0
26063,0
26064,0
26065,0
26067,1
26070,0
26074,0
26077,0
26081,0
26082,0
26083,0
26084,0
26085,0
26086,1
26087,1
26088,1
26091,0
26092,1
26094,0
26096,0
26097,0
26099,0
26100,0
26102,0
26103,0
26105,1
26107,1
26108,0
26112,0
26113,0
26116,0
26118,0
26119,0
26120,1
26122,0
26123,0
26125,0
26126,1
26127,1
26130,0
26131,1
26133,0
26140,0
26141,1
26143,0
26144,1
26145,1
26148,0
26149,0
26151,0
26152,0
26158,0
26159,0
26160,0
26161,0
26163,0
26164,0
26165,1
26166,0
26168,0
26174,0
26176,0
26178,0
26179,0
26181,0
26182,0
26183,1
26185,0
26186,0
26187,1
26189,0
26190,0
26192,1
26193,0
26194,0
26195,0
26196,0
26198,0
26199,0
26200,0
26201,0
26203,0
26209,1
26211,0
26212,0
26213,0
26214,0
26215,0
26216,1
26218,0
26219,1
26223,0
26225,0
26227,0
26228,0
26229,1
26231,0
26233,0
26234,0
26235,0
26236,0
26237,0
26239,0
26242,0
26243,0
26244,1
26245,0
26246,1
26248,1
26249,0
26250,0
26252,0
26253,0
26254,0
26255,0
26257,0
26258,0
26259,0
26260,0
26262,0
26263,0
26265,0
26267,0
26268,1
26270,0
26272,0
26273,0
26274,1
26276,0
26277,0
26278,0
26279,0
26281,0
26282,0
26283,0
26284,0
26285,0
26286,0
26287,0
26288,0
26292,1
26293,1
26295,0
26297,0
26298,0
26299,0
26300,0
26301,0
26302,0
26303,0
26304,0
26309,1
26310,0
26311,1
26313,0
26314,0
26316,0
26318,0
26320,0
26322,1
26323,0
26326,0
26332,0
26333,0
26336,0
26338,0
26339,0
26340,0
26345,0
26349,0
26350,1
26352,0
26353,0
26354,0
26355,1
26356,0
26357,0
26358,0
26359,0
26360,0
26361,0
26362,0
26363,0
26367,0
26368,0
26370,0
26377,0
26380,0
26382,1
26383,0
26386,0
26387,0
26389,0
26393,0
26395,0
26396,0
26398,0
26399,1
26400,0
26401,0
26403,0
26404,0
26407,0
26408,0
26411,0
26412,0
26415,0
26416,0
26418,1
26420,0
26422,0
26423,0
26424,0
26426,0
26428,0
26429,0
26430,0
26431,0
26432,0
26433,0
26434,0
26436,0
26437,0
26439,0
26440,0
26441,0
26442,1
26443,0
26444,0
26447,0
26448,0
26451,0
26452,0
26453,0
26454,0
26456,1
26457,1
26458,0
26459,0
26460,1
26461,0
26463,0
26464,0
26465,0
26468,0
26470,0
26472,0
26476,1
26477,0
26478,0
26479,0
26480,0
26481,0
26484,0
26485,0
26486,0
26488,0
26497,0
26500,0
26505,1
26507,0
26510,0
26511,1
26515,0
26517,0
26519,0
26520,0
26521,0
26525,0
26526,0
26527,1
26529,0
26531,1
26532,1
26534,0
26536,0
26538,0
26540,0
26541,0
26546,0
26548,0
26549,0
26551,0
26552,1
26554,1
26559,1
26560,1
26561,0
26562,0
26563,0
26564,0
26565,1
26566,0
26569,0
26570,0
26571,0
26574,0
26575,0
26576,0
26580,0
26582,0
26583,0
26584,1
26585,0
26586,0
26588,0
26590,1
26591,0
26592,0
26593,0
26594,0
26595,0
26596,0
26598,0
26601,0
26602,0
26603,1
26608,0
26609,1
26610,0
26612,0
26613,1
26614,0
26615,0
26616,0
26617,0
26618,0
26619,1
26621,1
26622,0
26623,0
26628,1
26629,0
26631,0
26633,1
26636,0
26638,1
26639,0
26643,0
26644,0
26647,0
26648,0
26650,1
26651,0
26654,0
26655,0
26657,0
26658,0
26659,0
26665,1
26667,0
26668,1
26671,0
26672,0
26673,1
26674,1
26675,0
26676,0
26677,1
26678,0
26680,1
26681,0
26683,0
26684,0
26687,0
26688,0
26689,0
26694,0
26695,1
26696,0
